episode,seed,git_hash,cell,success_at_default_tol,grasp,lift,termination,steps,place_err_mm,tcp_err_at_release_mm,scatter_mm,release_step,obj_settled,max_step_dist_mm,action_smoothing,control_hz,max_joint_vel,n_substeps,obs_latency_steps,max_episode_steps,solver_timestep,solver_iterations,solver_impratio,solver_solref_scale,collision_steps,safety_clamped,safety_vetoed,clamp_rate,obj_r,obj_th,obj_yaw,obj_half_w,obj_half_h,obj_mass,mu_obj,mu_table,tgt_r,tgt_th,kp_scale_mean,kv_scale_mean,frictionloss_scale_mean,reward
123,20123,35ace65,v2_solver_solref0.5,1,1,1,success,56,21.9132990737543,21.11577010863054,9.738140600369396,45,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,46,0,0.8214285714285714,0.33060233544789264,-0.28503483388391565,-2.726741931135973,0.02337171641859977,0.037346990530968224,0.03463605610020766,1.77630872469677,0.962268229623402,0.3226565256740504,0.5891317194349069,1.1458948618860993,1.1337889399771002,1.1257086825690044,281.9822888212185
124,20124,35ace65,v2_solver_solref0.5,1,1,1,success,57,23.030302161780387,27.713612563703137,4.80605318452879,49,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,45,0,0.7894736842105263,0.3272826431425793,-0.544020836695022,-2.3254221745458254,0.023829825430365752,0.03273589330588844,0.049357468986987146,1.3346078287436631,1.0740359310749508,0.32565407860893403,0.5796717426868396,1.026216242327471,0.9483253034351374,1.0986894401448795,287.591862021143
125,20125,35ace65,v2_solver_solref0.5,1,1,1,success,72,27.208752906010833,17.12280247784861,19.810362631946322,61,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,56,0,0.7777777777777778,0.3783408106747611,-0.5370190075072567,-0.7815646877402949,0.02240824777909046,0.03605283926182443,0.046222488540148626,1.5091234798254365,1.0339303961148925,0.33821635960851293,0.6967048994451515,0.9682517115705872,1.0738630134218958,1.084879334639937,295.063148215824
126,20126,35ace65,v2_solver_solref0.5,1,1,1,success,91,27.000933195682357,18.365137876343056,13.70711807066517,49,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,68,0,0.7472527472527473,0.34677108358957154,-0.4905885299823663,2.785912565297891,0.023746880108669217,0.03582737866224773,0.05021323923174191,1.7507605221972034,0.8755491479265076,0.38383433549525325,0.3672529355640397,1.0717089185807687,1.0622643143817316,1.2058504268603456,280.31365311369274
127,20127,35ace65,v2_solver_solref0.5,1,1,1,success,68,27.862270555843,37.500207641195274,15.154866034397886,62,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,49,0,0.7205882352941176,0.37947335792746534,-0.7264682835826342,-3.0776786917722356,0.025437973702457248,0.03663712529838286,0.03803472348151213,1.8019492719407644,0.6131787789591374,0.36747331372048336,0.4646465094125793,1.070038539434233,1.0995744651582096,0.8181189350232807,294.514505643692
128,20128,35ace65,v2_solver_solref0.5,1,1,1,success,75,20.37017267144151,12.02077659034266,6.63910659057926,49,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,59,0,0.7866666666666666,0.33991099408800807,-0.4130466311485576,1.297719730440396,0.02175722095602993,0.03967166553619556,0.03899423446857511,0.8954407704296956,1.2273246019109925,0.3883246697616788,0.42648058212583195,0.9962225884628292,1.0119421205389578,1.1352421720884651,278.3885493741541
129,20129,35ace65,v2_solver_solref0.5,1,1,1,success,58,3.4467146963864432,19.597068667515238,13.051840776914535,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,34,0,0.5862068965517241,0.3476781966186933,-0.3048240224633344,3.1261394372870948,0.02405914308046757,0.03913728779052536,0.09249663852753578,1.463301875164822,1.2003764434890902,0.32059237908199956,0.5227362997079288,0.9912208405557921,1.0650596560350285,1.1730377879422473,284.77621216424893
130,20130,35ace65,v2_solver_solref0.5,1,1,1,success,63,5.82485830854883,26.887686382995355,16.450986005186465,56,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,54,0,0.8571428571428571,0.369240799418669,-0.17424454741875084,1.2676243993178815,0.026149368593851238,0.03660458326929135,0.054565228797779156,0.8709023416148148,0.8855643900774922,0.33531000679627293,0.6308875576692646,0.9548966861990626,1.0646477396049234,1.0786972944422737,284.62347771730555
131,20131,35ace65,v2_solver_solref0.5,1,1,1,success,49,20.061747647516828,18.344946646202107,1.125612419229488,43,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,43,0,0.8775510204081632,0.3238395642129938,-0.19986209678712086,-0.7447006022984257,0.023781393168355647,0.031415416363890024,0.09876725477083348,1.1596287394866636,1.1503145234325096,0.38055899751289973,0.4125070048444087,1.1096735136793494,1.1129978767633357,1.2293708942096049,278.5411136885698
132,20132,35ace65,v2_solver_solref0.5,1,1,0,success,51,39.32523775310162,99.88556555740345,68.42225266724894,40,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,44,0,0.8627450980392157,0.34069940910403396,-0.3101407628598809,-0.4718275359718116,0.026009863776461906,0.035352173813258024,0.07097691816272816,1.6219153339996388,0.9265995426415038,0.31310405106299255,0.4632608120486248,1.0324234641454104,1.0717084706197826,1.0039227407777134,216.91967175605703
133,20133,35ace65,v2_solver_solref0.5,1,1,1,success,61,5.374356165648118,11.91957506331871,7.455756990209645,53,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,56,0,0.9180327868852459,0.33057044607238406,-0.5517598084695169,0.7746155353590862,0.023587648146674797,0.03856573678367523,0.05816372838778157,1.3218070411855114,1.3716113819152418,0.3520893844057873,0.4835439732417992,1.079847174124513,0.996996275586668,0.8621029971366647,288.54740914498655
134,20134,35ace65,v2_solver_solref0.5,1,1,1,success,45,6.359052716003854,9.335927157550545,11.531573710457673,38,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,37,0,0.8222222222222222,0.3864520990775716,-0.20400836132819888,-1.7399649311171312,0.02185991898764813,0.035310121670742295,0.11064746985034404,1.2493155004018917,1.3379600775104288,0.3455864124161645,0.37808256357745346,0.9975204100962606,0.9905040439730094,0.935596426158435,280.8786232514167
135,20135,35ace65,v2_solver_solref0.5,1,1,1,success,49,6.0610675107700684,3.616325951681663,3.9942386933036054,43,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,45,0,0.9183673469387755,0.311258637725254,-0.5472715243082651,-1.1436022151136438,0.02337965139284535,0.033575569693507314,0.07457558123450195,1.2686748319363133,1.02849934565901,0.31702719749777813,0.18966077346806318,0.9768123285867674,1.0562047510242454,1.0303073564967409,284.6505158060852
136,20136,35ace65,v2_solver_solref0.5,1,1,1,success,60,14.05045530488651,13.568784906684417,3.4218864503032314,52,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,42,0,0.7,0.3321427455601656,-0.6778759657348237,0.00906857856515142,0.021075915666562285,0.03353199158122184,0.06009538512951211,1.8415815689120367,0.8577696413631791,0.36105246973274296,0.40234172335664925,0.9319396619967326,1.0320629912548307,1.0632262137624073,287.91799532961795
137,20137,35ace65,v2_solver_solref0.5,1,1,1,success,51,22.437772786701608,35.730828556526866,10.142704544814398,42,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,40,0,0.7843137254901961,0.3544223403889438,-0.2176095640016693,-2.404934645675159,0.02192531349630347,0.02975241310381798,0.05020166073605223,1.883066957566416,1.2235216121662145,0.31537193502928484,0.7290971234608492,1.0741039699928865,0.9927137441219901,0.9526734114584454,282.0867929634116
138,20138,35ace65,v2_solver_solref0.5,1,1,1,success,105,22.72193854853426,19.123555727017273,33.92437882076274,99,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,95,0,0.9047619047619048,0.36380992308676474,-0.6740921307156683,1.5606983610868825,0.022723930166375875,0.037403602632934255,0.07851133726150311,1.6296622341264442,1.2075246407561828,0.3155161640721758,0.6510941655006014,1.0287291727816197,0.9851540504253735,0.9871245810330421,286.4694396689768
139,20139,35ace65,v2_solver_solref0.5,1,1,1,success,57,18.86170430435748,22.00371339088313,13.873915168306684,49,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,47,0,0.8245614035087719,0.38019969094866624,-0.5431086110211387,2.3881170396592006,0.0237693559672803,0.03257718588661607,0.11502133258562525,1.1240351282398855,0.8505058059666584,0.3027224700652428,0.3492696516268796,1.1209059961879768,1.1301127510197702,0.9653904904371671,288.18275461620436
140,20140,35ace65,v2_solver_solref0.5,1,1,1,success,59,16.24902508349575,27.52023329099757,12.60229884070067,49,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,44,0,0.7457627118644068,0.38191775520174104,-0.4158410599617878,-2.949090860590231,0.0268945893888255,0.033153441999012025,0.06508650359242626,1.6128679612734675,0.8948153196425737,0.3425254947645089,0.18783039797026732,1.0260349551943726,1.0771423453289366,1.055669884697611,281.05758655598925
141,20141,35ace65,v2_solver_solref0.5,1,1,1,success,100,20.85734803109678,25.65674941880561,6.665901148365571,73,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,89,0,0.89,0.3784983681880647,-0.6125832264267945,-2.0148030083144794,0.02456403377232675,0.03864343404835519,0.03233779092198412,1.8748520637548778,1.3001365878450981,0.37090205320827363,0.6627245943054626,1.0611689705095932,1.017487143584034,0.9760088794907129,290.17517099777217
142,20142,35ace65,v2_solver_solref0.5,1,1,1,success,54,5.122027724920504,7.741211543146443,11.031733292262995,46,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,35,0,0.6481481481481481,0.352898129546109,-0.5098259939941593,-0.8216823995269666,0.021343092212628968,0.03413878427511822,0.086394019518239,1.0360440906936623,0.9655256746542449,0.30089581282305045,0.22728764294243334,1.133716047579748,1.0765734132117524,1.0465724141147366,288.12822719349447
143,20143,35ace65,v2_solver_solref0.5,1,1,1,success,54,13.918932898244044,21.73266516796885,6.794936703832911,47,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,42,0,0.7777777777777778,0.3841338917020895,-0.43804293131880395,2.284885684978855,0.02432924857136681,0.03209962764448059,0.0349615573087274,1.9611747471668757,0.884914240034256,0.33073119597923656,0.34039821142523297,0.9280568944834935,0.9329660226359933,1.0339637064628473,287.4446667224012
144,20144,35ace65,v2_solver_solref0.5,1,1,1,success,56,17.564208514796768,22.419641178539766,10.142138787658027,47,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,1,48,0,0.8571428571428571,0.3442323275151794,-0.22478674156052458,-0.8993574610949939,0.020985360021297965,0.03912292769363614,0.091609098041604,1.1912136633471773,1.0378346273097896,0.31027558893801177,0.6804460308170095,1.0517875766538143,1.0688243272872957,0.940810345275713,282.059219154771
145,20145,35ace65,v2_solver_solref0.5,1,1,1,success,49,5.727399531768672,12.919946344255942,8.62762769678696,42,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,35,0,0.7142857142857143,0.34738258662228855,-0.2869008549925579,0.35815010790184054,0.020484445984880684,0.030651216110099296,0.03497687319511351,1.388953819098957,1.1827347699752178,0.3157934515206159,0.3855899342479586,1.1340164983859318,1.0375729305928314,0.9368569971490923,281.7792680867219
146,20146,35ace65,v2_solver_solref0.5,1,1,1,success,63,15.730748155035876,7.12170296258551,8.830763430542175,56,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,54,0,0.8571428571428571,0.3084398958914284,-0.5501718920855261,1.116555659777708,0.02296584152360186,0.036134798883579095,0.08705896997620559,1.2853270167446298,1.2179346685330426,0.3006174930511908,0.2206091910480332,0.9957715287216551,1.0362637816563893,1.0440827022419508,285.8914184918585
147,20147,35ace65,v2_solver_solref0.5,1,1,1,success,59,16.439949797328,12.75977009888167,4.0718695436603705,54,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,36,0,0.6101694915254238,0.34754074851429956,-0.4806999072446595,-2.4825407648748534,0.02319244375918812,0.03517962445763293,0.061075156194723396,1.7426800977638746,1.0380490778235831,0.32624432473056053,0.5964667428864631,1.086988210521751,1.0201464500983024,1.1558328589741258,285.20184326797266
148,20148,35ace65,v2_solver_solref0.5,1,1,1,success,52,7.022086477577462,10.88281243316522,7.763663818009052,44,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,37,0,0.7115384615384616,0.3242716173682028,-0.22157639055782652,-1.0380725460359748,0.0218116162695722,0.03269438234173462,0.1127297313293319,1.5437840760602866,0.90290150494523,0.3104339573468348,0.48511214534752545,0.987051128566357,1.0019648757450443,1.0492300173523272,281.348098185411
149,20149,35ace65,v2_solver_solref0.5,1,1,0,success,51,6.267755803666726,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,36,0,0.7058823529411765,0.3525594854659414,-0.21790294323506443,-2.070296157689082,0.027306916435850023,0.039770384122277805,0.08507813847912642,1.524786476218615,0.7821842712827959,0.3767032274211243,0.41727032595969726,1.0444089652243513,0.9734584529203563,1.1581693470302632,261.12724493912555
150,20150,35ace65,v2_solver_solref0.5,1,1,1,success,51,20.615106937916273,10.911817338542336,24.184553694832292,45,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,44,0,0.8627450980392157,0.31940252290184146,-0.410478181630609,-1.3440522663185093,0.02369369138330705,0.03269477109044487,0.04417894235313742,1.6393627607859216,0.9832331570330854,0.36882316825447203,0.24284831865984338,1.096654566916534,1.1094095422707975,1.0359958086997219,285.8050403973233
151,20151,35ace65,v2_solver_solref0.5,1,1,1,success,68,13.367209642293638,18.61341301759271,6.482345835513073,59,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,49,0,0.7205882352941176,0.3348195896482498,-0.721172415920516,0.5749979136743084,0.024386644027916238,0.038097405383165424,0.0992179724225885,0.9673618224915737,1.3158524574599857,0.33911869906997844,0.5389131575783399,1.1145552198328816,1.0240516627889227,1.0722929823344742,291.1501604158871
152,20152,35ace65,v2_solver_solref0.5,1,1,1,success,52,13.143935137465544,16.650190189887454,5.207399842981641,48,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,35,0,0.6730769230769231,0.3770475345678865,-0.3210357696260671,2.9443782728013854,0.0214150814742848,0.03207487062963458,0.0792281825813037,1.6848701243296662,0.8431758819199893,0.38291390317461066,0.4278869240535467,0.9913713142592293,1.049227420471827,1.1376541851498398,284.5485732346445
153,20153,35ace65,v2_solver_solref0.5,1,1,1,success,41,10.05081696256686,18.04976595619189,12.838231814574275,36,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,33,0,0.8048780487804879,0.38805676607716316,-0.25917255232651626,-1.383612074190318,0.023052510359521213,0.03285361912077701,0.11262423304529602,0.9730457127812278,1.396417975233816,0.32024501565843483,0.29739363533691354,1.100583434167229,1.0203079649335243,1.1948132867212462,279.7320515639598
154,20154,35ace65,v2_solver_solref0.5,1,1,0,success,61,38.24795576645175,123.7091679124581,105.61653418035696,47,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,46,0,0.7540983606557377,0.3857460662192026,-0.563066181796008,2.56912390084225,0.025432736499300345,0.02975691497671542,0.03995024691378411,1.3362983858985964,0.7529616733377491,0.3856006245512334,0.2672569988213414,1.0688429724551118,1.0782757075315093,0.9504170024444283,278.4726168688027
155,20155,35ace65,v2_solver_solref0.5,1,1,1,success,48,12.890369367690663,15.985274631022717,25.117102513274236,41,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,43,0,0.8958333333333334,0.3169355930557086,-0.3625880715534227,-0.8929151731833112,0.02216568819802461,0.03098306080352622,0.03971670538418012,1.0173476142438995,1.0679609177211593,0.3638490051425837,0.3297689935561483,1.0139242515928613,1.0412412370898487,0.8453478927137943,283.75257928060665
156,20156,35ace65,v2_solver_solref0.5,1,1,1,success,61,10.91966718465,17.47943218750981,11.342233614975152,53,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,49,0,0.8032786885245902,0.37136244573780225,-0.20712035713008914,1.7632377586437755,0.023051983279730872,0.03469984873944077,0.0734746503914771,1.6587018420677313,0.954985918051827,0.34318327417716765,0.6489400489442125,1.018579954854502,1.0463820034266296,1.047855640814324,285.71994840792183
157,20157,35ace65,v2_solver_solref0.5,1,1,1,success,50,11.58439037697613,21.833334807481197,7.34691771128162,44,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,35,0,0.7,0.35187799041555834,-0.2114151655498755,-2.384488673643475,0.0227378957514724,0.03313083023959933,0.0915479721635229,1.4289952306367246,0.7513693244985039,0.38269833430107736,0.4309202119390891,1.0081262412377716,1.0057809746493702,1.2513032610408175,280.1149448673073
158,20158,35ace65,v2_solver_solref0.5,1,1,1,success,68,32.85436560552218,35.01898226824851,14.797810875170471,58,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,52,0,0.7647058823529411,0.3829659297373943,-0.4192821407567415,0.22125781622980067,0.021990402924040905,0.03726488441964113,0.11792583120497757,0.9034547131798999,0.9500985071805652,0.3274667490640995,0.6856721351144993,0.995778718757478,1.0440596160177744,1.1883546108713414,288.19959833341386
159,20159,35ace65,v2_solver_solref0.5,1,1,1,success,65,18.44588660848923,13.804677451961549,0.04323341103359071,61,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,45,0,0.6923076923076923,0.355152334681281,-0.5888836841458398,-1.9839103563292082,0.02343317572352717,0.03557519078999545,0.06716169123164248,0.889700310044634,1.0632667454245541,0.3203612794312517,0.5445294382779988,0.99832823195949,1.1332226725751517,1.043962653817632,292.48656060261396
160,20160,35ace65,v2_solver_solref0.5,1,1,1,success,56,20.50481808609376,31.276965067478223,10.26839652982194,49,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,45,0,0.8035714285714286,0.3153929880456752,-0.6182347654581551,-0.7898816933046251,0.024610314722874248,0.038838388804486465,0.06504995047642984,1.0185850746269296,0.9766995717170254,0.3315203714619103,0.3536613087236586,0.9601900015796254,1.0488068793941547,1.084437657482075,286.32353417838806
161,20161,35ace65,v2_solver_solref0.5,1,1,1,success,71,27.65104852598036,24.641100210332084,21.14856190070295,63,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,50,0,0.704225352112676,0.36533929403118703,-0.5864347593139978,-0.16150939678910525,0.023287317814733338,0.03627644579661047,0.056856364085861956,1.305187994619423,0.9380678423217543,0.38761225764452745,0.6120121755128692,1.0351855988451786,1.0291018904371738,1.1255125326533792,292.375059767609
162,20162,35ace65,v2_solver_solref0.5,1,1,1,success,62,25.488543045844295,20.333710911582603,0.13169938002588966,59,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,39,0,0.6290322580645161,0.37569036013383494,-0.4531409117939051,2.6756230432535952,0.026009250641094758,0.04021301603831817,0.09406109593324986,0.835850737015308,0.8743444827376458,0.320333806439459,0.5917265480371865,1.138026388099205,0.9532680802338175,1.2292609598585051,287.9574118889336
163,20163,35ace65,v2_solver_solref0.5,1,1,1,success,57,21.095081927413045,10.425011177703546,5.629835792709185,40,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,35,0,0.6140350877192983,0.3124793827215021,-0.45535902006399565,-0.701191597259589,0.02543225028677531,0.037594247945257946,0.0589808436247824,1.6368648377763968,0.9418902354942029,0.3364782022840431,0.21736349027025034,0.9616167699354438,0.9608325917371394,1.2383991528530451,278.2302485813826
164,20164,35ace65,v2_solver_solref0.5,0,1,1,timeout,200,32.116100429164064,14.566701362702652,23.54743343502081,59,0,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,168,0,0.84,0.3178380154076528,-0.6406009749914983,-0.7624691490421176,0.022342327908946434,0.03646594234079108,0.03987509393889509,1.2403193670153865,0.8633702780097248,0.3387540398812562,0.4894664238071505,1.0619178164534981,1.1155672977567896,0.8852112482579825,72.4630923734407
165,20165,35ace65,v2_solver_solref0.5,1,1,1,success,51,11.000589502260926,13.167003967827306,8.019287153099082,44,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,37,0,0.7254901960784313,0.3274428780642474,-0.22110841929692793,-1.4383558270390777,0.021803615478176108,0.03727943443795801,0.1151929211400618,1.2724239284975467,0.9014736243108369,0.3264009781285034,0.6734674511550479,1.0484579145154178,1.0296439188107356,1.0821155966485523,284.097943505069
166,20166,35ace65,v2_solver_solref0.5,1,1,1,success,67,38.36024359867826,18.801894529048404,24.81829287276791,61,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,59,0,0.8805970149253731,0.3129756165465986,-0.5397850568022393,-1.3616176816302907,0.0225300530294463,0.033419557865618434,0.08898703366946713,1.0849854340212113,1.3522712460397117,0.3103288684919361,0.4037956949834529,0.9954423661691126,1.0295959845549951,1.1095018102333625,280.05332425338884
167,20167,35ace65,v2_solver_solref0.5,1,1,1,success,50,15.361204729525245,16.71637425551803,4.286816652303243,45,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,40,0,0.8,0.31994623449068615,-0.32303178871364635,0.7047335371206493,0.021873683339575904,0.034694182559782294,0.10420850828407231,1.5746804907890841,1.1353707792705736,0.3792676488410066,0.32967298818301427,1.0630618970037125,1.0696706956713764,0.9886221771361973,283.91571569530004
168,20168,35ace65,v2_solver_solref0.5,1,1,1,success,47,7.80153607223717,5.9799316157335385,12.832716601236093,40,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,39,0,0.8297872340425532,0.3270434687741861,-0.18590579226066506,-2.427571450172885,0.02556617132198689,0.03310284163192224,0.07316143635325817,1.792065937737583,1.042102275247753,0.3297074823608746,0.3999742966524616,1.050886911607302,1.0882592970581386,0.9745621498903871,281.44578637639086
169,20169,35ace65,v2_solver_solref0.5,0,1,0,unsafe,48,324.7183433067412,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,36,0,0.75,0.3481455338574443,-0.7078006797623155,3.032090539589202,0.027308512341254195,0.030499995157933533,0.10980498396658693,1.2867391788216225,0.7371710170966871,0.371836710686943,0.3353467741525758,1.0936747868412753,0.9869709127262396,1.0007379744052405,-41.42096609859158
170,20170,35ace65,v2_solver_solref0.5,1,1,1,success,61,21.468851977053095,22.319199837172334,11.734464287817971,55,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,50,0,0.819672131147541,0.3356949136448621,-0.7202180138630172,-1.7507707490329123,0.026545616812177302,0.031239540834409475,0.048205594000273244,1.5052888176558432,0.9221190224194457,0.3686669343235386,0.26638548250106703,1.1171324710849593,1.09913405742867,0.9589132822946751,289.48620369333935
171,20171,35ace65,v2_solver_solref0.5,1,1,1,success,47,13.426369011957615,14.720222871098507,18.04594875646566,39,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,35,0,0.7446808510638298,0.38359504937106714,-0.23644792364187261,-0.06307341949381051,0.02682540073754548,0.03063862237081413,0.10904008782386407,1.1420615106461414,1.3780634783813317,0.3122301185397623,0.27932311836926776,1.0639369649835768,1.0305544733786525,1.012928050953228,281.37868970520174
172,20172,35ace65,v2_solver_solref0.5,1,1,1,success,61,15.702640599379473,34.72149185852138,7.279162652695146,53,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,53,0,0.8688524590163934,0.37179663636393867,-0.5550326463079771,-1.593031131013675,0.023243058077815064,0.03589670920412711,0.05530705944204368,0.9616415862457518,1.0046755666960072,0.37846132219040834,0.45726080427341564,0.9418405335151322,1.032934774043723,0.947327287879908,289.8889336879469
173,20173,35ace65,v2_solver_solref0.5,1,1,1,success,56,21.28380120056992,13.817570962094612,0.38741814307148276,53,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,42,0,0.75,0.3584722287903518,-0.406647239928639,-2.40005081234106,0.026870199290433956,0.04015781497513601,0.0706433435447654,1.2263165480130986,0.711922394255776,0.3274655600524988,0.38218424855782807,0.9960939439288569,1.0631699458156354,1.0436670234644432,282.8845109396832
174,20174,35ace65,v2_solver_solref0.5,1,1,1,success,70,21.271682299699606,28.069238218967357,11.242815195420617,61,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,50,0,0.7142857142857143,0.3537243469383401,-0.6532297595768063,-1.1342793915398852,0.02281564052647949,0.03304796661867075,0.05906270195163676,1.9978781194529818,0.7750436215548135,0.3710002340582232,0.6415138087055288,0.9801724614024491,0.9486304518057098,1.0175158636163681,291.8796859507495
175,20175,35ace65,v2_solver_solref0.5,1,1,1,success,173,14.533813560924882,31.85090374150347,17.90235912716794,51,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,158,0,0.9132947976878613,0.3680499380901533,-0.5342904845059958,-1.4889428122179937,0.021002233815889174,0.03879839099404208,0.053563746361678044,0.9101356851390794,0.8946728959773833,0.3818164288687087,0.42019025985156255,1.055585413747921,1.0186568103878315,1.161446940484827,278.7242129902752
176,20176,35ace65,v2_solver_solref0.5,1,1,1,success,79,22.55682719387602,13.922391541559376,6.51728449158812,75,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,62,0,0.7848101265822784,0.3444039716889989,-0.672575622585037,-0.7308657994134409,0.025941665732579586,0.034879212693187375,0.11051834013982578,1.177560772367009,0.6312238877359335,0.3841991559884172,0.2383751471424694,0.9414429971054236,0.9808036110165589,1.1167033255693495,278.4045989076083
177,20177,35ace65,v2_solver_solref0.5,1,1,1,success,66,13.547517477640588,16.74853840578154,7.812059293731275,61,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,47,0,0.7121212121212122,0.3778565743417709,-0.4093007841427111,0.09268081995288124,0.020959625937401295,0.03261101329001041,0.10265971287117458,1.8320647602172224,0.9621791228405379,0.3631921226060723,0.6473142873115227,1.0146557461763739,0.9026221757730539,1.1604492551435257,289.8050351864394
178,20178,35ace65,v2_solver_solref0.5,1,1,1,success,59,16.95053709086742,21.969220001464578,9.969717473207696,53,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,42,0,0.711864406779661,0.34464861598920155,-0.5427015919010723,-0.04768292998594914,0.023721396263257467,0.037030977449257374,0.08821104332346175,1.4576366048796403,0.6252122112343993,0.30945212058583504,0.574879226107569,1.0438131724160786,1.0541119273673478,1.0946248535802767,287.34697082156447
179,20179,35ace65,v2_solver_solref0.5,1,1,1,success,47,26.756681047677617,24.91591107447561,2.3786909406294243,44,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,40,0,0.851063829787234,0.3197139147009896,-0.2782178430451665,1.7093898889038694,0.024592910299710277,0.0379623464963472,0.06256154611352369,1.7500280042325767,1.3592736603667563,0.3483586381448678,0.25731280478722524,1.1047706281633758,1.0759954659416837,0.8957693847182425,281.872206955828
180,20180,35ace65,v2_solver_solref0.5,0,1,0,timeout,200,281.17828120596175,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,0.5,0,188,0,0.94,0.31259929549028115,-0.6992809685262121,-1.820743054889828,0.02677644137753905,0.03435847586241802,0.06494221158258856,0.9838868327754038,1.357156458692416,0.3893285555302738,0.21162678213855624,1.0525135070333327,1.0909748397119479,1.2900753770350242,-12.68943637352833
