episode,seed,git_hash,cell,success_at_default_tol,grasp,lift,termination,steps,place_err_mm,tcp_err_at_release_mm,scatter_mm,release_step,obj_settled,max_step_dist_mm,action_smoothing,control_hz,max_joint_vel,n_substeps,obs_latency_steps,max_episode_steps,solver_timestep,solver_iterations,solver_impratio,solver_solref_scale,collision_steps,safety_clamped,safety_vetoed,clamp_rate,obj_r,obj_th,obj_yaw,obj_half_w,obj_half_h,obj_mass,mu_obj,mu_table,tgt_r,tgt_th,kp_scale_mean,kv_scale_mean,frictionloss_scale_mean,reward
466,20466,35ace65,v2_solver_solref2,1,1,1,success,53,4.096107500391361,2.3769385666173095,3.0654564699010427,47,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,42,0,0.7924528301886793,0.3180608594526063,-0.2996912958248976,-0.4325089685931762,0.02730149789362713,0.03929547059158128,0.11134342144594858,1.085260970213857,0.996648499758815,0.3301084750928644,0.4958238004370976,1.0747721352751078,1.0134252548581606,1.1702007067715778,281.91115095744806
467,20467,35ace65,v2_solver_solref2,1,1,1,success,53,20.222008111255487,18.00365507336319,7.55512105092686,48,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,42,0,0.7924528301886793,0.36071874084695676,-0.4514837214202331,0.7115986537624863,0.026842261189990464,0.03822084496641384,0.09064382762520909,1.0881701111141302,0.7372828287620696,0.3204824446764524,0.300790308897289,1.0566050285977648,0.9612119651161801,1.0075802208533655,281.68625751640707
468,20468,35ace65,v2_solver_solref2,1,1,1,success,56,27.445169233640694,29.32073742369448,2.2752724420060373,53,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,44,0,0.7857142857142857,0.33739347529386887,-0.2688322608744532,1.5320387397142872,0.02569333344014108,0.03563010756029638,0.06267915523294255,1.8142617496877316,0.6182705131351496,0.34979957534967665,0.663838782945871,1.1111761346174214,1.0061225221857828,1.2325878369295793,285.1895595265068
469,20469,35ace65,v2_solver_solref2,1,1,1,success,59,12.241340738682975,14.765490497038765,0.45281949316195624,56,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,53,0,0.8983050847457628,0.34311756419959744,-0.25576791385894293,-2.2056101308981004,0.02516396819315002,0.03543501508494227,0.05534526071516642,0.8154191897210138,1.064839467731315,0.31512371148804935,0.7223766008420874,1.013351270099015,1.007665801588633,1.1336870297996002,287.62066018173334
470,20470,35ace65,v2_solver_solref2,1,1,1,success,69,26.455327079458794,14.108794153925254,0.07105975698680943,66,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,49,0,0.7101449275362319,0.33879288205573027,-0.5923247680188657,0.20215155660488415,0.026646033930988328,0.03564447280272909,0.05883660153938832,1.5980083613225646,0.6468110055182413,0.38519505470564375,0.5662390435335514,0.9977352514002648,1.048089625252103,0.909643959525924,290.8955934524446
471,20471,35ace65,v2_solver_solref2,1,1,1,success,56,15.598726167247017,23.709936328075276,3.8798939607264566,53,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,47,0,0.8392857142857143,0.3810431189492065,-0.46113367696069335,-2.7244580178804854,0.026538443578147733,0.03164253491247972,0.06206027721110711,1.0747074554660974,1.2443408307197081,0.3429110206376473,0.22266565191755627,1.0372056248474435,1.1088734289798228,1.1954867171375125,285.0501364012179
472,20472,35ace65,v2_solver_solref2,1,1,1,success,52,13.57713807653346,9.451075001518038,9.755046372952826,43,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,31,0,0.5961538461538461,0.30434939521390075,-0.5669463128089858,-0.5644138782068477,0.021428718916529796,0.03091860900987162,0.05584057886931131,1.4405956558200979,1.0345097121804883,0.32136419197067984,0.17112291406448224,0.9493810868120168,1.065727106662809,1.0504537255514976,285.34599471997217
473,20473,35ace65,v2_solver_solref2,1,1,1,success,54,32.114296377071206,16.11153022133424,11.135898016896776,48,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,45,0,0.8333333333333334,0.30565732930717776,-0.1800040025523867,0.963328792078463,0.025924062551086098,0.030367456193057796,0.05068783246827986,1.9590562565207985,0.9200814386073137,0.3301128635813207,0.6594441658785346,0.9570125301404807,0.9810112171879609,1.1324240671895134,281.0315716761827
474,20474,35ace65,v2_solver_solref2,1,1,1,success,53,8.86511214238418,17.270312474159788,5.286499763321382,48,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,39,0,0.7358490566037735,0.325461337375362,-0.28819512063532565,-2.426459539113651,0.02431733269590144,0.037614771583406766,0.08742677906130736,0.9105609842143484,1.0653534104980364,0.31474137842729377,0.4896528776773199,1.0703663866309603,0.9997642953581758,1.0348162065138102,282.78443191524934
475,20475,35ace65,v2_solver_solref2,1,1,1,success,55,33.595448773709315,27.649887824913197,6.071765080245483,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,42,0,0.7636363636363637,0.3525350866851623,-0.40832942551959217,2.848946633856521,0.026742588013021193,0.03173203584814718,0.10055941720409484,1.5410553980931407,1.298829087466879,0.31479991131155655,0.5539944389676926,1.0769848272679554,1.0159838431921178,1.047177141363898,284.0787256519622
476,20476,35ace65,v2_solver_solref2,1,1,1,success,57,25.577639858055704,24.197754044186723,0.05855022337001911,53,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,48,0,0.8421052631578947,0.3146425085645214,-0.39852074624349965,-0.9627626401072837,0.027278154974341877,0.032682631566295334,0.09476879481666922,1.4261536688606462,1.335248170682236,0.3000568357209873,0.4831502785263668,1.0134650696139043,0.9867944017527045,1.094494812116782,284.3218457112399
477,20477,35ace65,v2_solver_solref2,1,1,1,success,55,20.81168556981781,18.783106502214068,2.454224933551113,52,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,42,0,0.7636363636363637,0.3638697508593326,-0.5349854118226666,2.0465926941155654,0.022240965624802322,0.034172173477726005,0.051617795354037696,1.4773411673978565,1.3082045075229953,0.34403674759007186,0.21608565415111966,1.1039352150445967,0.9869665263009868,1.1924349760429782,287.6507015410781
478,20478,35ace65,v2_solver_solref2,1,1,1,success,55,4.469475821761919,12.385879492749494,2.7678700957744304,52,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,42,0,0.7636363636363637,0.3604747593679327,-0.3519689875478876,-0.4656357359009249,0.023941340457617352,0.02975077173857085,0.07042827840579552,1.733763215114411,0.6584328457459979,0.38805909707280883,0.5341651086900687,1.0357233212627728,1.1496027908982778,1.0957546762135548,286.72270480303666
479,20479,35ace65,v2_solver_solref2,1,1,1,success,50,15.41849763277625,20.80919914224308,4.860430600195712,44,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,36,0,0.72,0.33809774554739486,-0.17605245776486755,0.8693198669762623,0.02174752359793086,0.03275677158093806,0.10673926459439324,1.6125176963263095,1.110663447711108,0.3504168820299356,0.5718994176139985,0.9517623584776999,1.0596036333443908,1.0571828843717157,281.2503863846006
480,20480,35ace65,v2_solver_solref2,1,1,1,success,60,16.432648719783355,20.481875721984295,10.984626788785297,51,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,58,0,0.9666666666666667,0.32067862772552264,-0.5508746702521006,-2.2608057728420254,0.024133245286696817,0.030259229387914772,0.03768840429231831,1.8922194530710936,0.9350810221236125,0.3052330759646663,0.43597097314949224,1.0145551094411787,0.9713682864955759,0.998236611505403,286.59270611830533
481,20481,35ace65,v2_solver_solref2,1,1,1,success,190,28.144134459486736,5.556346324555813,2.9758780322159093,44,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,155,0,0.8157894736842105,0.31278002899211543,-0.5082294348430144,-2.861159845197002,0.02652856234226175,0.03902652716685873,0.09478403537867396,0.9871091160267967,1.263746479534265,0.3400196449398871,0.20571888332561333,1.0605205407747327,1.0063758334966766,0.7644135777358262,264.8140882460657
482,20482,35ace65,v2_solver_solref2,1,1,1,success,53,22.058419241403282,20.79482490087063,6.772843179978426,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,44,0,0.8301886792452831,0.3209399759479626,-0.3683263118681511,1.5905489527704235,0.026755504085823792,0.0349699733996326,0.05565469444030496,1.616084879506447,0.9603830886097207,0.3720109005763734,0.6856511200671916,0.9881710857431897,0.9459089919235122,0.8920347057528435,285.0433179130015
483,20483,35ace65,v2_solver_solref2,1,1,1,success,56,2.678035741069934,9.99015415568407,9.172657131516813,46,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,40,0,0.7142857142857143,0.3338529908359336,-0.19511539210577,0.27299426343367283,0.02661116500689993,0.03930868922201501,0.10523674713427321,0.9486207125882968,0.6646265599868224,0.3381603912894455,0.5536550207352531,0.9900145882100467,1.0277370035192752,1.080558697282608,281.5578422740755
484,20484,35ace65,v2_solver_solref2,1,1,1,success,44,23.09882242991899,18.891517923244233,6.39381227130271,38,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,39,0,0.8863636363636364,0.34336285337819994,-0.19202158777396916,-1.6068864668556486,0.022807773544850394,0.03549029557469952,0.05470722354308184,0.8403134087894191,0.6688079759848777,0.30976134343298606,0.22110717654955794,0.9317738772938579,1.0197147049245292,1.191969985187367,277.54825583258867
485,20485,35ace65,v2_solver_solref2,1,1,1,success,58,21.948509038070416,17.479340644149495,11.119018796276038,51,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,49,0,0.8448275862068966,0.3011990119240465,-0.5923367027814828,1.4698897404346534,0.02296325788073569,0.030819680114520583,0.09330817531936925,1.8980639886499941,1.051765233749418,0.32203832199619314,0.29244985647110466,1.0159524923374843,1.0345703838707068,1.1721408043646733,283.1126898832599
486,20486,35ace65,v2_solver_solref2,1,1,1,success,64,14.323693485715014,22.007206172720316,8.00077551497909,54,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,4,48,0,0.75,0.3769763475896053,-0.5867019656598074,-1.4119046284515833,0.023906282751681055,0.038433360491447924,0.11423169494653757,0.8715927411043936,0.751831164127961,0.3116202404888814,0.3720881123998292,1.0034079575780799,1.034064372645562,1.0962020731383633,286.0132457745554
487,20487,35ace65,v2_solver_solref2,1,1,1,success,67,14.397812760040122,20.35619437580715,8.147649790871418,59,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,4,50,0,0.746268656716418,0.3737305948529901,-0.7161956626830444,0.771048887725112,0.025570534197277325,0.039969374415430164,0.10510813282590568,1.6248833068834074,1.1457732086512358,0.3324822967648645,0.4446229672513286,0.999082657996099,1.103046874234211,1.1382763033420982,290.6384106307378
488,20488,35ace65,v2_solver_solref2,1,1,1,success,59,20.690693364908764,21.75957841375093,4.01374534610949,49,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,49,0,0.8305084745762712,0.3632214463382124,-0.28257123169358345,-1.617546661516916,0.021681435173050805,0.036840122159561804,0.05582055736961841,1.9397114650766862,0.9729321872658834,0.3565224217820117,0.48706427351737214,1.0963034576931858,1.0253285002647174,0.8413030102854872,285.39428947177316
489,20489,35ace65,v2_solver_solref2,1,1,1,success,73,8.660116602969259,23.426340238653186,10.878293711207546,67,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,65,0,0.8904109589041096,0.38765321957911236,-0.6412766687433753,-0.7806589073773154,0.020952072693574724,0.035785003024264496,0.03894336653584039,1.4195625415001394,1.3097572599007354,0.3426184517788481,0.7014722684569376,1.0672834958686614,1.1223883595731436,0.9659677246392544,290.89795962180426
490,20490,35ace65,v2_solver_solref2,1,1,1,success,51,10.468168985330415,12.408368640957862,0.14845176998211027,48,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,41,0,0.803921568627451,0.34997677263972876,-0.19413722003779177,-0.7036541485196288,0.026382890381289107,0.03209786515740433,0.08736786366913565,1.215345388837822,1.0835362982974301,0.3587331533475377,0.3349328443305316,0.9546541677360699,1.1007363025302939,1.0440452302140966,284.4018918507993
491,20491,35ace65,v2_solver_solref2,1,1,1,success,57,5.9425916441605615,14.165013029742852,2.8689592378975326,52,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,44,0,0.7719298245614035,0.33087491557560444,-0.5776159529553707,1.2366779436474573,0.026187391799517293,0.03912027733740953,0.0772464661675725,1.3949127808951172,1.3656514225437615,0.36054353180530946,0.2608727929612918,1.0121685335235584,1.0332653372880827,1.2663230062940012,287.08785959117256
492,20492,35ace65,v2_solver_solref2,1,1,1,success,51,5.2400848343716335,7.535615862472452,4.333198901573995,45,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,43,0,0.8431372549019608,0.3349927560569194,-0.3698403574690187,2.611230497349017,0.026030514283722064,0.03993356975742578,0.09671772086438568,1.813268757479054,0.7786559350414493,0.33178399723090113,0.3305932605998819,0.9710151571455093,1.0141037650642402,1.1356574858016342,280.5045273451025
493,20493,35ace65,v2_solver_solref2,1,1,1,success,57,25.874119473172637,20.377744186287217,4.318069027739268,52,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,37,0,0.6491228070175439,0.3456790868208145,-0.5723646115403644,2.32082395115651,0.025305549173503705,0.04023994092084846,0.04906307502954673,1.6775235532499346,0.992474729693394,0.38158931076740193,0.34808642174157595,1.0291591059154914,0.9436121989613752,0.9807677482601735,284.6328851365772
494,20494,35ace65,v2_solver_solref2,1,1,1,success,48,23.219282315308227,18.52094519261788,1.9481524054907067,40,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,36,0,0.75,0.3115219633655262,-0.3295559271513102,-0.5097279975050957,0.023850932260379903,0.03013698792646879,0.04063116880162434,1.0330350739792598,1.0111994955895633,0.3520845675386141,0.19562316351479278,1.0264085652011574,0.9680679216612987,0.9565395951309109,281.2847525496665
495,20495,35ace65,v2_solver_solref2,1,1,1,success,49,34.8702461643521,19.89172214423126,1.6288447717832146,45,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,37,0,0.7551020408163265,0.3014142329938222,-0.3673249267341188,0.8114762994516331,0.02604298397029799,0.030428530990253725,0.09578474928944926,1.6962251375310307,0.6286912075561099,0.37413154406049537,0.2905475635777837,1.0397470331607235,1.0172006386913786,1.0086507452552194,277.533138501896
496,20496,35ace65,v2_solver_solref2,1,1,1,success,49,20.365160750490023,13.047571530492066,1.607264122269545,45,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,38,0,0.7755102040816326,0.31544790729788685,-0.4344768212219397,-0.7012569782065539,0.027463577742150313,0.03636695756644214,0.03429370052693235,1.830897435326301,1.3052889960719076,0.38688637272563753,0.2611151172450798,1.0517584157621964,1.0095850084867597,0.9323344982608679,280.023141011922
497,20497,35ace65,v2_solver_solref2,1,1,1,success,55,30.41548564601436,2.451230183212777,26.497976564648454,48,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,50,0,0.9090909090909091,0.30460477797862245,-0.5275800728494489,-0.9723477931136881,0.024306988201287485,0.03605287518693666,0.04801867335419911,1.6279135563981149,0.8896615277046296,0.31277835059747183,0.3826629681997028,1.1237438801721429,1.0673645834996253,1.0765785641673153,283.0407408456429
498,20498,35ace65,v2_solver_solref2,1,1,1,success,59,18.412907371653883,15.88438433002264,2.2554150866140175,54,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,51,0,0.864406779661017,0.30182789220263884,-0.6761312508846727,-0.5595442809579412,0.02734788061387103,0.033017474536030156,0.09685821878583972,1.131673221326074,1.1718170578882834,0.3050647990788322,0.5532299986333162,1.0878089271223694,0.9913573820211098,0.9211977830859751,286.6534744938845
499,20499,35ace65,v2_solver_solref2,1,1,1,success,57,16.095900715542154,19.593505442898163,12.870634562161381,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,42,0,0.7368421052631579,0.38302449421562657,-0.3846161963925439,0.8660540230169174,0.023114776766629187,0.031880912629038624,0.10005497175562912,1.475060675977792,1.0523262030755287,0.33840810905803453,0.3110420650055698,0.9284699278691882,1.1066128777756368,0.9838743008053159,283.2589694401329
500,20500,35ace65,v2_solver_solref2,1,1,1,success,74,23.867860352293604,21.03461763846272,4.546056349824358,52,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,70,0,0.9459459459459459,0.3474080603909277,-0.422277401289243,2.3931986922164423,0.0242318058345637,0.040120933542261865,0.08090564236665182,0.842844043128062,0.9412453286804789,0.3871523576124501,0.24609134941997546,1.0614745627297186,1.0778577688604594,1.0336915827169981,282.3167674825222
501,20501,35ace65,v2_solver_solref2,1,1,1,success,54,17.953574617018223,21.996805980477603,7.109561488320321,46,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,46,0,0.8518518518518519,0.34825361110512554,-0.4013025974712214,2.448320938775928,0.023410309444366652,0.032739331172130674,0.09633090860874204,1.712040701836691,1.3869439343763443,0.3086954650018146,0.39110988632450405,1.0634497509676557,0.9775791785493244,1.0767107676535335,282.9341395296115
502,20502,35ace65,v2_solver_solref2,1,1,1,success,68,29.384360884964604,29.11548095640424,2.326277410028456,61,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,48,0,0.7058823529411765,0.36531432964303734,-0.6553992881632245,-2.831409116782125,0.024611502422381925,0.03973291659011631,0.03153248946489942,1.0649923059179969,1.201248528221794,0.33314782068475246,0.20015934409870234,0.9365648682823853,1.0172571890993771,0.9966314596203715,289.1236726460965
503,20503,35ace65,v2_solver_solref2,1,1,1,success,63,30.01318063984163,24.927184513834174,14.969749986740581,55,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,52,0,0.8253968253968254,0.3837915646925798,-0.5028522061115048,2.885033875985007,0.025533495327329098,0.031677723998600214,0.08654030737672841,0.9332125184762052,1.2012116918209554,0.35521468249340715,0.6213771925710451,1.1038977328367856,0.9758912432579676,0.936764388581075,290.8866468264051
504,20504,35ace65,v2_solver_solref2,1,1,1,success,56,15.391363997533665,18.032541597892205,21.234392961672597,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,37,0,0.6607142857142857,0.33242499549651483,-0.5348433697822559,3.0619209911621432,0.02227728240138316,0.031053893852046714,0.06179955790404241,1.6830510275762611,0.6552655358917104,0.31440312198284043,0.30145858042197765,1.0073542654325782,1.0745283940138606,0.9058539872419984,288.2430364140515
505,20505,35ace65,v2_solver_solref2,1,1,1,success,61,20.88432184487855,15.298771183619023,21.80175986951806,55,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,53,0,0.8688524590163934,0.34271395974856195,-0.22527692929148446,0.1402592293344127,0.0263580011154775,0.0347517653675011,0.061863297110995634,1.2818873419623145,1.2898942433104383,0.36809726773243323,0.5791656532703842,0.9550170026460714,0.9506168155572562,1.1873766933756507,281.4481961015655
506,20506,35ace65,v2_solver_solref2,1,1,1,success,62,26.392346165256466,27.95623556004039,9.978720807231007,56,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,49,0,0.7903225806451613,0.36869609400974557,-0.2837454188234212,2.757305185378823,0.024054459987946343,0.035883761707317406,0.0314972335916731,0.8335582353200004,0.9850584938937078,0.3047411193899529,0.6741619363650425,1.0334005928974421,0.9229218329577941,1.2292158353026763,284.58033350990223
507,20507,35ace65,v2_solver_solref2,1,1,1,success,58,12.618522065890723,15.736860141113334,4.158914848859331,52,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,41,0,0.7068965517241379,0.3825719063651778,-0.4104752494819737,-2.8647728866164415,0.027157669243101874,0.033136813378011686,0.03331713961234532,1.8224266077706441,1.3032631890561208,0.31131479225300496,0.5398741963602425,1.0583620823679507,0.9439293033935898,1.191170681179655,285.9937194454735
508,20508,35ace65,v2_solver_solref2,0,0,0,timeout,200,306.16159816387693,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,194,0,0.97,0.37114520798534456,-0.5453378326496582,-2.4395324390438278,0.025829083051345285,0.035605204543617465,0.069286200279496,1.547875634886211,1.092507889783961,0.3228357262884938,0.2883109860177136,1.0596231059565582,0.9870608506714064,1.1155207692727878,-14.679642396733204
509,20509,35ace65,v2_solver_solref2,1,1,1,success,55,8.480268346924019,20.77222302149539,4.357761651329747,49,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,43,0,0.7818181818181819,0.3012905688968268,-0.427083128806359,0.5970167938718092,0.02525642539674936,0.03171389989208516,0.03203196204308284,1.5937092606707568,0.6824815106888815,0.32217766423037275,0.4991772296346026,1.0030413134780274,1.102503315832003,1.0790981619124862,284.7320799977683
510,20510,35ace65,v2_solver_solref2,1,1,1,success,65,20.85635654572461,13.508088834531415,2.7305596846026323,56,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,47,0,0.7230769230769231,0.3866648773043738,-0.5178817192422923,1.7327680695445649,0.022268939412085548,0.03387948486629952,0.062977290555821,1.060208069034272,1.3645150072611072,0.32510152047596913,0.20333127924444727,1.0719685492974416,0.9933783528586119,0.8729502216128961,287.41139989262945
511,20511,35ace65,v2_solver_solref2,1,1,1,success,62,13.22242840480109,13.130669909069441,4.714411357445467,57,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,53,0,0.8548387096774194,0.3343734378433997,-0.4736641912002452,3.0125283897149266,0.0245257509132106,0.03844092510980432,0.0502627377453428,1.5661376526201032,1.0402809809174216,0.35490141674607806,0.6726937699964467,1.0614429301693995,0.975853202586463,0.8604935217285491,286.07921920235066
512,20512,35ace65,v2_solver_solref2,1,1,1,success,43,7.698720811642747,10.603270321332657,3.6010303911608372,38,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,30,0,0.6976744186046512,0.3235966572530098,-0.20901073327218556,-1.683849964954337,0.02723914766996718,0.03834270998627109,0.10436472315262546,1.2233217882136491,0.6044029617080334,0.3375616930653873,0.4960952908875346,1.020148009977704,1.027596865215797,0.8967266363955004,280.7515555146635
513,20513,35ace65,v2_solver_solref2,1,1,1,success,65,7.696429566753165,22.294336544914916,8.047133434478486,58,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,54,0,0.8307692307692308,0.3604968050804752,-0.5803570000541485,-1.9697377934603426,0.026161691576811207,0.035054290884284044,0.07512601032372983,1.2092402704197862,0.7852234996697577,0.33814812075397527,0.6318812251808195,1.0162246654348432,1.076666062135223,1.0571659941185074,290.95255432676197
514,20514,35ace65,v2_solver_solref2,1,1,1,success,61,14.275049673814275,18.484164945651436,0.80237758525336,56,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,57,0,0.9344262295081968,0.3329285682406225,-0.5093339019982587,1.78588534759428,0.02331684627001105,0.036019132533906026,0.0853802825117278,1.5493167413237683,1.2472957932526514,0.37731418225657276,0.4692594379096514,1.0528620275345404,0.9649725760880594,0.9437713636880085,283.943727469326
515,20515,35ace65,v2_solver_solref2,1,1,1,success,68,32.54025247818291,36.01763633432714,5.890263567327672,62,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,36,0,0.5294117647058824,0.3746391140990806,-0.478289834923908,2.8533442165036407,0.024444106772502024,0.03716731092894339,0.09380938383130917,1.8538622986559385,1.2796588238848918,0.3742315158387053,0.6528699532195836,1.0350121193171657,1.0497777116082438,1.087970152336454,289.02943373455855
516,20516,35ace65,v2_solver_solref2,1,1,1,success,49,16.40750611135483,12.911904000827601,18.315437829703736,42,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,42,0,0.8571428571428571,0.38754781809306893,-0.3367391473637443,-0.6708072151122906,0.022189678404421084,0.03731383126182524,0.07028491031803055,1.7056782879225918,0.8011705656791496,0.3552144682719569,0.18416762057762398,1.04887081434896,1.0665766092142344,1.001322199933085,284.0508690271909
517,20517,35ace65,v2_solver_solref2,1,1,1,success,50,22.145402588637374,27.867286733066496,5.803172526887459,45,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,41,0,0.82,0.3110385786820199,-0.27857999994849797,-1.555597027032128,0.022706315715878854,0.037575061054022134,0.05122506876835467,1.7898488332433216,0.9370803530155472,0.3678941033745907,0.7125086951967948,1.0013076364853455,1.0380782784016154,1.0053300500287359,283.7917817983969
518,20518,35ace65,v2_solver_solref2,1,1,1,success,63,12.03368821027182,19.989320174923737,13.503536160530677,55,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,52,0,0.8253968253968254,0.3553941685602141,-0.7202983519726694,2.1147992532720536,0.023363571844808247,0.03894550362022197,0.03115563893452208,1.9962842663308786,1.2664080708457706,0.3312407624610782,0.40910232306994077,0.9350034191655453,1.0296392583344696,0.9346118629726572,293.1099875334757
519,20519,35ace65,v2_solver_solref2,1,1,1,success,46,14.857345449532623,16.36479183529593,2.1653371178410765,43,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,35,0,0.7608695652173914,0.352744190776338,-0.5234706124827383,3.1329559816551136,0.02387544999020105,0.030566167984361615,0.04277242274031849,1.0444663004583006,0.7048787220599908,0.317012964753935,0.2042495467188939,0.9625860341137152,1.015815152184172,0.9484270986612504,283.15635305279636
520,20520,35ace65,v2_solver_solref2,1,1,1,success,51,4.834382276186834,17.944728216216436,8.056774907145435,42,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,43,0,0.8431372549019608,0.3473755942389402,-0.39225517298972346,3.0638927514570655,0.02234980020441243,0.03833250370579099,0.11938794891615576,1.5380591718001686,1.0830307865879625,0.35024346346461377,0.29898185023046225,1.0873239967590131,0.9638742735164867,0.9651502296171662,283.2124779372125
521,20521,35ace65,v2_solver_solref2,1,1,1,success,75,5.377336953962896,12.861710351098694,1.843275785240007,68,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,59,0,0.7866666666666666,0.34788996085323926,-0.7012923551834519,-0.1382702195183172,0.024376580808097324,0.03453236714845577,0.08549096424180914,1.1967955154951602,0.7050449164085628,0.3553023989734615,0.6052921383633236,1.035332181796354,1.0198727037997608,1.1180998563015616,294.04138396574166
522,20522,35ace65,v2_solver_solref2,1,1,1,success,52,12.619483749973604,6.127756671262175,0.10499744164640165,49,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,40,0,0.7692307692307693,0.32858126823485967,-0.26988639895900357,-0.7746227122484104,0.027004218189351233,0.033136107103181975,0.035861006132675614,1.0907240255061732,0.8745013258647711,0.3001815083945641,0.308240679079276,1.0641076968304215,1.048399450475557,0.9370370165329436,282.8781262463322
523,20523,35ace65,v2_solver_solref2,1,1,1,success,60,18.40458192712529,19.791117798067027,0.3754148201908321,57,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,43,0,0.7166666666666667,0.3398252405311299,-0.6171058177149257,0.21589061222073314,0.02689980197590471,0.031811326897865165,0.08720912906833636,1.5141051214576131,0.620032875985353,0.3330783778018276,0.3014710677703563,0.9698298390829041,1.0412135093262627,0.8775443967557642,286.72867859077076
